id,disc_number,duration_ms,explicit,name,track_number,type,popularity,artist_external_urls,artist_href,artist_id,artist_name,artist_type,artist_uri,album_id,album_album_type,album_name,album_release_date,album_release_date_precision,album_total_tracks,album_type,album_artist_external_urls,album_artist_href,album_artist_id,album_artist_name,album_artist_type,album_artist_uri,added_date
0lWLMR456FAFjlLIEBLzWf,1,389160,False,Bloodless,2,track,54,https://open.spotify.com/artist/4uSftVc3FPWe6RJuMZNEe9,https://api.spotify.com/v1/artists/4uSftVc3FPWe6RJuMZNEe9,4uSftVc3FPWe6RJuMZNEe9,Andrew Bird,artist,spotify:artist:4uSftVc3FPWe6RJuMZNEe9,2xQ1WHVV0MdVSRkpND5P51,album,My Finest Work Yet,2019-03-22,day,10,album,https://open.spotify.com/artist/4uSftVc3FPWe6RJuMZNEe9,https://api.spotify.com/v1/artists/4uSftVc3FPWe6RJuMZNEe9,4uSftVc3FPWe6RJuMZNEe9,Andrew Bird,artist,spotify:artist:4uSftVc3FPWe6RJuMZNEe9,2020-02-05T14:54:00Z
397sfkANMRKEuchzPCvlFL,1,321560,False,Virile,3,track,57,https://open.spotify.com/artist/1Dt1UKLtrJIW1xxRBejjos,https://api.spotify.com/v1/artists/1Dt1UKLtrJIW1xxRBejjos,1Dt1UKLtrJIW1xxRBejjos,The Blaze,artist,spotify:artist:1Dt1UKLtrJIW1xxRBejjos,56X6IaIoNEfqxAvGb9St58,single,Territory,2017-04-07,day,6,album,https://open.spotify.com/artist/1Dt1UKLtrJIW1xxRBejjos,https://api.spotify.com/v1/artists/1Dt1UKLtrJIW1xxRBejjos,1Dt1UKLtrJIW1xxRBejjos,The Blaze,artist,spotify:artist:1Dt1UKLtrJIW1xxRBejjos,2019-12-10T22:05:09Z
17Qzn5Zj3Q1FyfAAcSbERU,1,249840,False,What Are You Fighting For?,10,track,44,https://open.spotify.com/artist/3dmSPhg0tdao8ePj4pySJ5,https://api.spotify.com/v1/artists/3dmSPhg0tdao8ePj4pySJ5,3dmSPhg0tdao8ePj4pySJ5,Tindersticks,artist,spotify:artist:3dmSPhg0tdao8ePj4pySJ5,1xZStwCgIJuq9oDufUOEnk,album,Across Six Leap Years,2013-10-11,day,10,album,https://open.spotify.com/artist/3dmSPhg0tdao8ePj4pySJ5,https://api.spotify.com/v1/artists/3dmSPhg0tdao8ePj4pySJ5,3dmSPhg0tdao8ePj4pySJ5,Tindersticks,artist,spotify:artist:3dmSPhg0tdao8ePj4pySJ5,2020-03-01T02:11:49Z
3W1FmX3QNoMzDpMkFD47iL,1,257882,False,Doesn't Do Anything,11,track,28,https://open.spotify.com/artist/12tZvy2xFpWSkuJ3FsfisZ,https://api.spotify.com/v1/artists/12tZvy2xFpWSkuJ3FsfisZ,12tZvy2xFpWSkuJ3FsfisZ,Weval,artist,spotify:artist:12tZvy2xFpWSkuJ3FsfisZ,5zB9HVERRys2UNiyNszxIP,album,The Weight,2019-03-01,day,13,album,https://open.spotify.com/artist/12tZvy2xFpWSkuJ3FsfisZ,https://api.spotify.com/v1/artists/12tZvy2xFpWSkuJ3FsfisZ,12tZvy2xFpWSkuJ3FsfisZ,Weval,artist,spotify:artist:12tZvy2xFpWSkuJ3FsfisZ,2020-02-07T22:40:20Z
3rCtueI7qBN2kZBZnXuk5K,1,369461,False,Linked,1,track,59,https://open.spotify.com/artist/0cmWgDlu9CwTgxPhf403hb,https://api.spotify.com/v1/artists/0cmWgDlu9CwTgxPhf403hb,0cmWgDlu9CwTgxPhf403hb,Bonobo,artist,spotify:artist:0cmWgDlu9CwTgxPhf403hb,6Eb3lH04iEMK0YJ8gk01MR,single,Linked,2019-07-01,day,1,album,https://open.spotify.com/artist/0cmWgDlu9CwTgxPhf403hb,https://api.spotify.com/v1/artists/0cmWgDlu9CwTgxPhf403hb,0cmWgDlu9CwTgxPhf403hb,Bonobo,artist,spotify:artist:0cmWgDlu9CwTgxPhf403hb,2020-02-04T14:08:18Z
2LRGlAf2hmATTi9K9zAiV3,1,222586,False,Lou,2,track,44,https://open.spotify.com/artist/3Dw9w3jnmr58ocgxiwITcq,https://api.spotify.com/v1/artists/3Dw9w3jnmr58ocgxiwITcq,3Dw9w3jnmr58ocgxiwITcq,Rone,artist,spotify:artist:3Dw9w3jnmr58ocgxiwITcq,0gsKWYzmxZ83Ew4N0XLcz1,album,Mirapolis,2017-11-03,day,12,album,https://open.spotify.com/artist/3Dw9w3jnmr58ocgxiwITcq,https://api.spotify.com/v1/artists/3Dw9w3jnmr58ocgxiwITcq,3Dw9w3jnmr58ocgxiwITcq,Rone,artist,spotify:artist:3Dw9w3jnmr58ocgxiwITcq,2019-12-02T21:31:24Z
49vzuiR9YheTFslIuO4JRV,1,256839,False,Ffunny Ffriends,1,track,48,https://open.spotify.com/artist/1LeVJ5GPeYDOVUjxx1y7Rp,https://api.spotify.com/v1/artists/1LeVJ5GPeYDOVUjxx1y7Rp,1LeVJ5GPeYDOVUjxx1y7Rp,Unknown Mortal Orchestra,artist,spotify:artist:1LeVJ5GPeYDOVUjxx1y7Rp,5P4ipdl7UMu9MvVwjX1pHE,album,Unknown Mortal Orchestra,2011,year,9,album,https://open.spotify.com/artist/1LeVJ5GPeYDOVUjxx1y7Rp,https://api.spotify.com/v1/artists/1LeVJ5GPeYDOVUjxx1y7Rp,1LeVJ5GPeYDOVUjxx1y7Rp,Unknown Mortal Orchestra,artist,spotify:artist:1LeVJ5GPeYDOVUjxx1y7Rp,2020-01-18T02:01:04Z
1tnhrn0zNTQGbo77wNwy44,2,538080,False,8 Ball,4,track,51,https://open.spotify.com/artist/1PXHzxRDiLnjqNrRn2Xbsa,https://api.spotify.com/v1/artists/1PXHzxRDiLnjqNrRn2Xbsa,1PXHzxRDiLnjqNrRn2Xbsa,Underworld,artist,spotify:artist:1PXHzxRDiLnjqNrRn2Xbsa,68wdXsJmyuDfbozV2rDjXq,compilation,1992 - 2012,2014-01-01,day,25,album,https://open.spotify.com/artist/1PXHzxRDiLnjqNrRn2Xbsa,https://api.spotify.com/v1/artists/1PXHzxRDiLnjqNrRn2Xbsa,1PXHzxRDiLnjqNrRn2Xbsa,Underworld,artist,spotify:artist:1PXHzxRDiLnjqNrRn2Xbsa,2019-12-06T23:23:55Z
1h9fr9jWHffqknaCzg8goe,1,162362,False,Earthquake,1,track,47,https://open.spotify.com/artist/2FwDTncULUnmANIh7qKa5z,https://api.spotify.com/v1/artists/2FwDTncULUnmANIh7qKa5z,2FwDTncULUnmANIh7qKa5z,FKJ,artist,spotify:artist:2FwDTncULUnmANIh7qKa5z,6FqMq0fTs08MG0vf2P7qNx,single,Ylang Ylang EP,2019-11-12,day,6,album,https://open.spotify.com/artist/2FwDTncULUnmANIh7qKa5z,https://api.spotify.com/v1/artists/2FwDTncULUnmANIh7qKa5z,2FwDTncULUnmANIh7qKa5z,FKJ,artist,spotify:artist:2FwDTncULUnmANIh7qKa5z,2019-12-08T15:48:34Z
0uDqc2N3goMMeZIsbYtM0V,1,218552,False,Tired,5,track,40,https://open.spotify.com/artist/3y6SKYXXP4lrliD6CzVXH3,https://api.spotify.com/v1/artists/3y6SKYXXP4lrliD6CzVXH3,3y6SKYXXP4lrliD6CzVXH3,Sugar Candy Mountain,artist,spotify:artist:3y6SKYXXP4lrliD6CzVXH3,1Utz6IHVssHoFwNWrXLoFe,album,666,2016-07-08,day,10,album,https://open.spotify.com/artist/3y6SKYXXP4lrliD6CzVXH3,https://api.spotify.com/v1/artists/3y6SKYXXP4lrliD6CzVXH3,3y6SKYXXP4lrliD6CzVXH3,Sugar Candy Mountain,artist,spotify:artist:3y6SKYXXP4lrliD6CzVXH3,2019-12-08T16:30:20Z
2W3EgJst61RLZtPPm3EQim,1,276373,False,Territory,2,track,64,https://open.spotify.com/artist/1Dt1UKLtrJIW1xxRBejjos,https://api.spotify.com/v1/artists/1Dt1UKLtrJIW1xxRBejjos,1Dt1UKLtrJIW1xxRBejjos,The Blaze,artist,spotify:artist:1Dt1UKLtrJIW1xxRBejjos,56X6IaIoNEfqxAvGb9St58,single,Territory,2017-04-07,day,6,album,https://open.spotify.com/artist/1Dt1UKLtrJIW1xxRBejjos,https://api.spotify.com/v1/artists/1Dt1UKLtrJIW1xxRBejjos,1Dt1UKLtrJIW1xxRBejjos,The Blaze,artist,spotify:artist:1Dt1UKLtrJIW1xxRBejjos,2019-12-10T22:05:06Z
2rvo9Ddv18aRV0OJldhWTf,1,264735,False,Goodnight Moon,3,track,51,https://open.spotify.com/artist/4TIrC99WSg0tOtBCGDjMRY,https://api.spotify.com/v1/artists/4TIrC99WSg0tOtBCGDjMRY,4TIrC99WSg0tOtBCGDjMRY,Boogie Belgique,artist,spotify:artist:4TIrC99WSg0tOtBCGDjMRY,6xFQdyHr6fQrLOmtRHv1Nb,album,Volta,2016-09-23,day,11,album,https://open.spotify.com/artist/4TIrC99WSg0tOtBCGDjMRY,https://api.spotify.com/v1/artists/4TIrC99WSg0tOtBCGDjMRY,4TIrC99WSg0tOtBCGDjMRY,Boogie Belgique,artist,spotify:artist:4TIrC99WSg0tOtBCGDjMRY,2019-12-12T01:01:20Z
09wrW4mdaoBrOFY6KSR94h,1,219280,False,Heaven,2,track,57,https://open.spotify.com/artist/1Dt1UKLtrJIW1xxRBejjos,https://api.spotify.com/v1/artists/1Dt1UKLtrJIW1xxRBejjos,1Dt1UKLtrJIW1xxRBejjos,The Blaze,artist,spotify:artist:1Dt1UKLtrJIW1xxRBejjos,6WbMZYQ1SAU8HrgZSuH0xJ,album,Dancehall,2018-09-07,day,10,album,https://open.spotify.com/artist/1Dt1UKLtrJIW1xxRBejjos,https://api.spotify.com/v1/artists/1Dt1UKLtrJIW1xxRBejjos,1Dt1UKLtrJIW1xxRBejjos,The Blaze,artist,spotify:artist:1Dt1UKLtrJIW1xxRBejjos,2019-12-13T13:29:01Z
5Cx83giTGPVs1UDDSSesj7,1,225540,False,Noizy Birdz,16,track,41,https://open.spotify.com/artist/3O3ivDvwNrLUFeNoYjeXP5,https://api.spotify.com/v1/artists/3O3ivDvwNrLUFeNoYjeXP5,3O3ivDvwNrLUFeNoYjeXP5,Raphael Treza,artist,spotify:artist:3O3ivDvwNrLUFeNoYjeXP5,773VpJqD9QvrRPIT5MOxiq,album,Cobra Gypsies (Motion Picture Soundtrack),2018-01-12,day,17,album,https://open.spotify.com/artist/3O3ivDvwNrLUFeNoYjeXP5,https://api.spotify.com/v1/artists/3O3ivDvwNrLUFeNoYjeXP5,3O3ivDvwNrLUFeNoYjeXP5,Raphael Treza,artist,spotify:artist:3O3ivDvwNrLUFeNoYjeXP5,2019-12-13T18:50:06Z
5ftdTvmQjjsL23t7jxADfI,1,252306,False,Brazil,1,track,59,https://open.spotify.com/artist/2D4FOOOtWycb3Aw9nY5n3c,https://api.spotify.com/v1/artists/2D4FOOOtWycb3Aw9nY5n3c,2D4FOOOtWycb3Aw9nY5n3c,Declan McKenna,artist,spotify:artist:2D4FOOOtWycb3Aw9nY5n3c,38qaYdCiewb6NrRvVxWTe4,single,Brazil,2015-12-04,day,2,album,https://open.spotify.com/artist/2D4FOOOtWycb3Aw9nY5n3c,https://api.spotify.com/v1/artists/2D4FOOOtWycb3Aw9nY5n3c,2D4FOOOtWycb3Aw9nY5n3c,Declan McKenna,artist,spotify:artist:2D4FOOOtWycb3Aw9nY5n3c,2019-12-19T18:10:41Z
7JJinw17P46NEPXimuRkvt,1,270476,False,Welcome State,1,track,0,https://open.spotify.com/artist/3EnbnmqrrvApHJs6FMvYik,https://api.spotify.com/v1/artists/3EnbnmqrrvApHJs6FMvYik,3EnbnmqrrvApHJs6FMvYik,Elder Island,artist,spotify:artist:3EnbnmqrrvApHJs6FMvYik,7MRtAyLQCuhaWSNtkb7Jqa,single,Welcome State,2017-05-12,day,1,album,https://open.spotify.com/artist/3EnbnmqrrvApHJs6FMvYik,https://api.spotify.com/v1/artists/3EnbnmqrrvApHJs6FMvYik,3EnbnmqrrvApHJs6FMvYik,Elder Island,artist,spotify:artist:3EnbnmqrrvApHJs6FMvYik,2019-12-20T04:58:17Z
2t0XPiQhdqLSoEHlZ2tMqG,1,222266,False,Break Well,3,track,40,https://open.spotify.com/artist/3NUtpWpGDoffm3RCGhSHtl,https://api.spotify.com/v1/artists/3NUtpWpGDoffm3RCGhSHtl,3NUtpWpGDoffm3RCGhSHtl,Mount Kimbie,artist,spotify:artist:3NUtpWpGDoffm3RCGhSHtl,6ETAoJJ5NhxsGyD53cHApT,album,Cold Spring Fault Less Youth,2013-05-27,day,11,album,https://open.spotify.com/artist/3NUtpWpGDoffm3RCGhSHtl,https://api.spotify.com/v1/artists/3NUtpWpGDoffm3RCGhSHtl,3NUtpWpGDoffm3RCGhSHtl,Mount Kimbie,artist,spotify:artist:3NUtpWpGDoffm3RCGhSHtl,2019-12-20T06:32:19Z
2TSt5uNcRSnMbxYJ5AjPvt,1,236453,False,Valleys (My Love),1,track,0,https://open.spotify.com/artist/32aUoW94mJ7xTJI7fG0V1G,https://api.spotify.com/v1/artists/32aUoW94mJ7xTJI7fG0V1G,32aUoW94mJ7xTJI7fG0V1G,Whitney,artist,spotify:artist:32aUoW94mJ7xTJI7fG0V1G,69LugwAAfExMtZx2l3KCPo,single,Valleys (My Love),2019-07-17,day,2,album,https://open.spotify.com/artist/32aUoW94mJ7xTJI7fG0V1G,https://api.spotify.com/v1/artists/32aUoW94mJ7xTJI7fG0V1G,32aUoW94mJ7xTJI7fG0V1G,Whitney,artist,spotify:artist:32aUoW94mJ7xTJI7fG0V1G,2019-12-22T19:45:53Z
0Vk7Hc20BU3ttw8gXHfj8A,1,213864,False,Huacachina,1,track,43,https://open.spotify.com/artist/2jmgwssZmQ2Eq2ibRXkSA1,https://api.spotify.com/v1/artists/2jmgwssZmQ2Eq2ibRXkSA1,2jmgwssZmQ2Eq2ibRXkSA1,MonteRosso,artist,spotify:artist:2jmgwssZmQ2Eq2ibRXkSA1,3CoXvcaBwCHtiAVx7sa3r2,compilation,Kitsuné Parisien 4,2017-05-11,day,16,album,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of,https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of,0LyfQWJT6nXafLPZqxe9Of,Various Artists,artist,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2019-12-23T01:08:19Z
58eWUMFPVu4aCl1sEoNa8a,1,307500,False,Ellipsis,1,track,32,https://open.spotify.com/artist/0aIpJqqTLf683ojWREc5lg,https://api.spotify.com/v1/artists/0aIpJqqTLf683ojWREc5lg,0aIpJqqTLf683ojWREc5lg,Joy Orbison,artist,spotify:artist:0aIpJqqTLf683ojWREc5lg,6OIhSK3PYVTRs4uR4C5WzV,single,Ellipsis,2012-05-31,day,2,album,https://open.spotify.com/artist/0aIpJqqTLf683ojWREc5lg,https://api.spotify.com/v1/artists/0aIpJqqTLf683ojWREc5lg,0aIpJqqTLf683ojWREc5lg,Joy Orbison,artist,spotify:artist:0aIpJqqTLf683ojWREc5lg,2019-12-23T13:35:44Z
2uG7RbrJSq5bZWv7ufDyTg,1,411440,False,It's Time to Wake Up 2023,7,track,50,https://open.spotify.com/artist/5VTWoYYizcOY3uIKnxeCGI,https://api.spotify.com/v1/artists/5VTWoYYizcOY3uIKnxeCGI,5VTWoYYizcOY3uIKnxeCGI,La Femme,artist,spotify:artist:5VTWoYYizcOY3uIKnxeCGI,7tzlVJedDBNAlH4BJHRKLp,album,Psycho Tropical Berlin,2013-04-20,day,16,album,https://open.spotify.com/artist/5VTWoYYizcOY3uIKnxeCGI,https://api.spotify.com/v1/artists/5VTWoYYizcOY3uIKnxeCGI,5VTWoYYizcOY3uIKnxeCGI,La Femme,artist,spotify:artist:5VTWoYYizcOY3uIKnxeCGI,2019-12-24T13:27:34Z
5l9c6bJmzvftumhz4TMPgk,1,303213,False,Harvest Moon,4,track,70,https://open.spotify.com/artist/6v8FB84lnmJs434UJf2Mrm,https://api.spotify.com/v1/artists/6v8FB84lnmJs434UJf2Mrm,6v8FB84lnmJs434UJf2Mrm,Neil Young,artist,spotify:artist:6v8FB84lnmJs434UJf2Mrm,0tdm853TNWjVVChbJRbu3Q,album,Harvest Moon,1992-11-02,day,10,album,https://open.spotify.com/artist/6v8FB84lnmJs434UJf2Mrm,https://api.spotify.com/v1/artists/6v8FB84lnmJs434UJf2Mrm,6v8FB84lnmJs434UJf2Mrm,Neil Young,artist,spotify:artist:6v8FB84lnmJs434UJf2Mrm,2019-12-25T22:50:26Z
3MDkws8QGzLrMrWVAbzoXO,1,241743,False,Every Time,4,track,55,https://open.spotify.com/artist/4TIrC99WSg0tOtBCGDjMRY,https://api.spotify.com/v1/artists/4TIrC99WSg0tOtBCGDjMRY,4TIrC99WSg0tOtBCGDjMRY,Boogie Belgique,artist,spotify:artist:4TIrC99WSg0tOtBCGDjMRY,6xFQdyHr6fQrLOmtRHv1Nb,album,Volta,2016-09-23,day,11,album,https://open.spotify.com/artist/4TIrC99WSg0tOtBCGDjMRY,https://api.spotify.com/v1/artists/4TIrC99WSg0tOtBCGDjMRY,4TIrC99WSg0tOtBCGDjMRY,Boogie Belgique,artist,spotify:artist:4TIrC99WSg0tOtBCGDjMRY,2019-12-30T01:55:23Z
3O5JIwSON3KBaoyMUsjLjn,1,266086,False,Midnight Mischief - Tom Misch Remix,1,track,63,https://open.spotify.com/artist/24icoQNJSEWNu3XvqKBR68,https://api.spotify.com/v1/artists/24icoQNJSEWNu3XvqKBR68,24icoQNJSEWNu3XvqKBR68,Jordan Rakei,artist,spotify:artist:24icoQNJSEWNu3XvqKBR68,3ssz8pi55szsiCBRpJr4xV,single,Midnight Mischief (Tom Misch Remix),2016-09-19,day,1,album,https://open.spotify.com/artist/24icoQNJSEWNu3XvqKBR68,https://api.spotify.com/v1/artists/24icoQNJSEWNu3XvqKBR68,24icoQNJSEWNu3XvqKBR68,Jordan Rakei,artist,spotify:artist:24icoQNJSEWNu3XvqKBR68,2020-01-09T23:08:13Z
6EvUAsfncetT0RcWshHCbl,1,222400,False,I'll Come Too,9,track,57,https://open.spotify.com/artist/53KwLdlmrlCelAZMaLVZqU,https://api.spotify.com/v1/artists/53KwLdlmrlCelAZMaLVZqU,53KwLdlmrlCelAZMaLVZqU,James Blake,artist,spotify:artist:53KwLdlmrlCelAZMaLVZqU,23dKNZpiadggKHrQgHLi3L,album,Assume Form,2019-01-18,day,12,album,https://open.spotify.com/artist/53KwLdlmrlCelAZMaLVZqU,https://api.spotify.com/v1/artists/53KwLdlmrlCelAZMaLVZqU,53KwLdlmrlCelAZMaLVZqU,James Blake,artist,spotify:artist:53KwLdlmrlCelAZMaLVZqU,2020-01-09T23:50:58Z
0Nc1rZEB2tZLgpxw5nkpEu,1,390638,False,Moon,9,track,0,https://open.spotify.com/artist/2G7QgTep5IsJHGHm1hXygD,https://api.spotify.com/v1/artists/2G7QgTep5IsJHGHm1hXygD,2G7QgTep5IsJHGHm1hXygD,Kid Francescoli,artist,spotify:artist:2G7QgTep5IsJHGHm1hXygD,2FQgN73VPI2y6rTimKXZtA,album,Play Me Again,2017-03-03,day,11,album,https://open.spotify.com/artist/2G7QgTep5IsJHGHm1hXygD,https://api.spotify.com/v1/artists/2G7QgTep5IsJHGHm1hXygD,2G7QgTep5IsJHGHm1hXygD,Kid Francescoli,artist,spotify:artist:2G7QgTep5IsJHGHm1hXygD,2020-01-10T15:26:13Z
5PRdzrncmga9ieUFVrlE41,1,252598,False,Of My Mind,2,track,41,https://open.spotify.com/artist/49mZfy9v5oNXAxp8FadWwI,https://api.spotify.com/v1/artists/49mZfy9v5oNXAxp8FadWwI,49mZfy9v5oNXAxp8FadWwI,Pional,artist,spotify:artist:49mZfy9v5oNXAxp8FadWwI,4Lz3mEQUvEls8T1YqtGqCP,single,When Love Hurts,2016-09-30,day,4,album,https://open.spotify.com/artist/49mZfy9v5oNXAxp8FadWwI,https://api.spotify.com/v1/artists/49mZfy9v5oNXAxp8FadWwI,49mZfy9v5oNXAxp8FadWwI,Pional,artist,spotify:artist:49mZfy9v5oNXAxp8FadWwI,2020-03-13T19:28:48Z
1oqcT3rKnuyGf7gcQU8IXx,1,246266,False,Peaceful Life,7,track,58,https://open.spotify.com/artist/5mMkUZv8uUrlH0SHX89BeS,https://api.spotify.com/v1/artists/5mMkUZv8uUrlH0SHX89BeS,5mMkUZv8uUrlH0SHX89BeS,Guts,artist,spotify:artist:5mMkUZv8uUrlH0SHX89BeS,59JNcEwaQUyC2xQzBJTHF9,album,Eternal,2016-04-01,day,14,album,https://open.spotify.com/artist/5mMkUZv8uUrlH0SHX89BeS,https://api.spotify.com/v1/artists/5mMkUZv8uUrlH0SHX89BeS,5mMkUZv8uUrlH0SHX89BeS,Guts,artist,spotify:artist:5mMkUZv8uUrlH0SHX89BeS,2020-01-10T16:07:05Z
1KdWO6Lv7z10VQ6Jff43hO,1,205680,False,Pista (Great Start),1,track,40,https://open.spotify.com/artist/07b9qW7pabKGO29JPWXn9m,https://api.spotify.com/v1/artists/07b9qW7pabKGO29JPWXn9m,07b9qW7pabKGO29JPWXn9m,Los Bitchos,artist,spotify:artist:07b9qW7pabKGO29JPWXn9m,5lRbEmEC9uIUjHeAGu0V0U,single,Pista (Great Start) - Single,2019-08-12,day,2,album,https://open.spotify.com/artist/07b9qW7pabKGO29JPWXn9m,https://api.spotify.com/v1/artists/07b9qW7pabKGO29JPWXn9m,07b9qW7pabKGO29JPWXn9m,Los Bitchos,artist,spotify:artist:07b9qW7pabKGO29JPWXn9m,2020-01-18T01:35:49Z
1hJrWWK74fKL7eeV3CFOvF,1,266560,False,Sweet Virginia,6,track,57,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,https://api.spotify.com/v1/artists/22bE4uQ6baNwSHPVcDxLCe,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,artist,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,5U4dnRZsfW8NmwBBkELFPh,album,Exile On Main Street (2010 Re-Mastered),1972-05-12,day,18,album,https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe,https://api.spotify.com/v1/artists/22bE4uQ6baNwSHPVcDxLCe,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,artist,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,2020-01-23T19:01:11Z
4Bj6m0UZE1qHhztYAEcE07,1,204906,False,Ponto das Caboclas - Bônus Track,11,track,17,https://open.spotify.com/artist/64HjM2ygOWB4cPefNleBaM,https://api.spotify.com/v1/artists/64HjM2ygOWB4cPefNleBaM,64HjM2ygOWB4cPefNleBaM,Camila Costa,artist,spotify:artist:64HjM2ygOWB4cPefNleBaM,3tMizzgiGBCBjkQBcH15B1,album,Mangas e Bananas para o Meu Amor,2018-02-16,day,11,album,https://open.spotify.com/artist/64HjM2ygOWB4cPefNleBaM,https://api.spotify.com/v1/artists/64HjM2ygOWB4cPefNleBaM,64HjM2ygOWB4cPefNleBaM,Camila Costa,artist,spotify:artist:64HjM2ygOWB4cPefNleBaM,2020-01-23T19:02:14Z
0BU993mlzIB3QBI63y8yB1,1,331720,False,Light (High As You Can),1,track,0,https://open.spotify.com/artist/07AMonlLsjj4dHFU2pRjdZ,https://api.spotify.com/v1/artists/07AMonlLsjj4dHFU2pRjdZ,07AMonlLsjj4dHFU2pRjdZ,Pépe,artist,spotify:artist:07AMonlLsjj4dHFU2pRjdZ,0nOSwJibIeIWoJBrf74eZp,single,Light,2019-02-15,day,3,album,https://open.spotify.com/artist/07AMonlLsjj4dHFU2pRjdZ,https://api.spotify.com/v1/artists/07AMonlLsjj4dHFU2pRjdZ,07AMonlLsjj4dHFU2pRjdZ,Pépe,artist,spotify:artist:07AMonlLsjj4dHFU2pRjdZ,2020-01-30T21:28:20Z
6L4ZU09mKnKaPq25xWHht6,1,242440,False,Golden Cage,2,track,49,https://open.spotify.com/artist/1qcU8NabUQ5efQf8UGW6CV,https://api.spotify.com/v1/artists/1qcU8NabUQ5efQf8UGW6CV,1qcU8NabUQ5efQf8UGW6CV,The Whitest Boy Alive,artist,spotify:artist:1qcU8NabUQ5efQf8UGW6CV,51sGMJiAuHrj9VqmUOvyPn,album,Dreams,2006-09-04,day,10,album,https://open.spotify.com/artist/1qcU8NabUQ5efQf8UGW6CV,https://api.spotify.com/v1/artists/1qcU8NabUQ5efQf8UGW6CV,1qcU8NabUQ5efQf8UGW6CV,The Whitest Boy Alive,artist,spotify:artist:1qcU8NabUQ5efQf8UGW6CV,2020-02-01T00:56:15Z
57FdzyCNp9b6MSnDJWfQ99,1,207386,False,The Amputees,2,track,30,https://open.spotify.com/artist/3dmSPhg0tdao8ePj4pySJ5,https://api.spotify.com/v1/artists/3dmSPhg0tdao8ePj4pySJ5,3dmSPhg0tdao8ePj4pySJ5,Tindersticks,artist,spotify:artist:3dmSPhg0tdao8ePj4pySJ5,2rnj5pTqfAWwEak9Lq5RWR,album,No Treasure But Hope,2019-11-15,day,10,album,https://open.spotify.com/artist/3dmSPhg0tdao8ePj4pySJ5,https://api.spotify.com/v1/artists/3dmSPhg0tdao8ePj4pySJ5,3dmSPhg0tdao8ePj4pySJ5,Tindersticks,artist,spotify:artist:3dmSPhg0tdao8ePj4pySJ5,2020-02-01T01:36:34Z
7tMeSDMlddIGr41vTf3kos,1,389000,False,Meet Your Maker,9,track,33,https://open.spotify.com/artist/1AdQnmF6taa106PwtUBK6O,https://api.spotify.com/v1/artists/1AdQnmF6taa106PwtUBK6O,1AdQnmF6taa106PwtUBK6O,Club Kuru,artist,spotify:artist:1AdQnmF6taa106PwtUBK6O,4xAJusmVUAECyYeFJPe393,album,Meet Your Maker,2019-05-03,day,12,album,https://open.spotify.com/artist/1AdQnmF6taa106PwtUBK6O,https://api.spotify.com/v1/artists/1AdQnmF6taa106PwtUBK6O,1AdQnmF6taa106PwtUBK6O,Club Kuru,artist,spotify:artist:1AdQnmF6taa106PwtUBK6O,2020-02-01T02:25:13Z
0pL0bXlrO5q7q2prceuzG7,1,610253,False,The River,1,track,9,https://open.spotify.com/artist/6XYvaoDGE0VmRt83Jss9Sn,https://api.spotify.com/v1/artists/6XYvaoDGE0VmRt83Jss9Sn,6XYvaoDGE0VmRt83Jss9Sn,King Gizzard & The Lizard Wizard,artist,spotify:artist:6XYvaoDGE0VmRt83Jss9Sn,7b2uVOsklk9cynoiATgm2n,album,Quarters!,2015-05-01,day,5,album,https://open.spotify.com/artist/6XYvaoDGE0VmRt83Jss9Sn,https://api.spotify.com/v1/artists/6XYvaoDGE0VmRt83Jss9Sn,6XYvaoDGE0VmRt83Jss9Sn,King Gizzard & The Lizard Wizard,artist,spotify:artist:6XYvaoDGE0VmRt83Jss9Sn,2020-02-05T16:27:48Z
4CKPzNPVl3c7EjpfUoOJpf,1,281586,False,Manifest (Feat. Erika Wennerstrom),1,track,38,https://open.spotify.com/artist/4uSftVc3FPWe6RJuMZNEe9,https://api.spotify.com/v1/artists/4uSftVc3FPWe6RJuMZNEe9,4uSftVc3FPWe6RJuMZNEe9,Andrew Bird,artist,spotify:artist:4uSftVc3FPWe6RJuMZNEe9,60edoCDom1ZOa4UbrnXVRF,single,Manifest (Feat. Erika Wennerstrom),2019-11-21,day,2,album,https://open.spotify.com/artist/4uSftVc3FPWe6RJuMZNEe9,https://api.spotify.com/v1/artists/4uSftVc3FPWe6RJuMZNEe9,4uSftVc3FPWe6RJuMZNEe9,Andrew Bird,artist,spotify:artist:4uSftVc3FPWe6RJuMZNEe9,2020-02-08T13:07:10Z
